ruid,rid,start_date,end_date
3781.0,434.0,2/2/2022,2/7/2022
3782.0,277.0,11/12/2023,11/26/2023
3783.0,27.0,2/20/2020,3/2/2020
3784.0,237.0,3/25/2023,4/8/2023
3786.0,96.0,2/23/2020,2/27/2020
3787.0,303.0,12/20/2022,1/3/2023
3788.0,231.0,7/23/2021,8/5/2021
3789.0,317.0,12/6/2021,12/20/2021
3790.0,434.0,12/23/2020,12/26/2020
3791.0,174.0,4/6/2021,4/19/2021
3792.0,86.0,3/3/2019,3/10/2019
3793.0,329.0,4/13/2023,4/21/2023
3794.0,419.0,6/10/2021,6/20/2021
3796.0,417.0,12/22/2021,12/28/2021
3797.0,133.0,1/27/2020,1/30/2020
3799.0,235.0,11/12/2021,11/16/2021
3800.0,404.0,9/10/2019,9/13/2019
3801.0,428.0,11/9/2019,11/22/2019
3802.0,87.0,2/24/2022,3/10/2022
3805.0,442.0,3/12/2021,3/23/2021
3806.0,106.0,3/23/2023,4/6/2023
3807.0,33.0,11/6/2021,11/19/2021
3808.0,407.0,9/13/2022,9/19/2022
3809.0,56.0,9/12/2020,9/24/2020
3811.0,380.0,3/17/2023,3/30/2023
3813.0,188.0,5/1/2020,5/14/2020
3817.0,177.0,7/10/2020,7/23/2020
3819.0,208.0,3/13/2021,3/17/2021
3820.0,290.0,2/25/2021,3/5/2021
3821.0,397.0,5/21/2023,6/1/2023
3823.0,56.0,1/25/2021,2/8/2021
3824.0,164.0,5/27/2022,6/2/2022
3825.0,446.0,7/22/2019,7/27/2019
3827.0,99.0,10/27/2022,11/2/2022
3828.0,162.0,1/25/2023,1/30/2023
3831.0,382.0,11/6/2021,11/19/2021
3832.0,189.0,3/15/2020,3/28/2020
3833.0,322.0,6/27/2022,7/7/2022
3834.0,306.0,11/11/2019,11/20/2019
3835.0,243.0,1/14/2023,1/26/2023
3836.0,254.0,2/23/2020,2/27/2020
3838.0,347.0,6/14/2020,6/17/2020
3839.0,326.0,5/26/2021,6/4/2021
3841.0,127.0,11/19/2022,12/2/2022
3842.0,275.0,3/2/2021,3/6/2021
3843.0,12.0,4/9/2022,4/21/2022
3845.0,447.0,10/20/2023,10/29/2023
3846.0,292.0,12/16/2023,12/20/2023
3848.0,206.0,6/30/2020,7/11/2020
3849.0,54.0,12/20/2021,1/2/2022
3850.0,367.0,4/18/2019,4/24/2019
3852.0,312.0,12/10/2021,12/21/2021
3853.0,153.0,4/5/2021,4/11/2021
3854.0,21.0,1/21/2024,1/30/2024
3856.0,3.0,9/6/2023,9/17/2023
3857.0,51.0,7/20/2022,7/27/2022
3858.0,303.0,3/29/2020,4/1/2020
3859.0,238.0,11/11/2020,11/17/2020
3860.0,275.0,1/12/2020,1/21/2020
3861.0,299.0,1/19/2020,2/2/2020
3862.0,24.0,7/22/2019,7/27/2019
3863.0,371.0,2/28/2022,3/10/2022
3864.0,281.0,6/14/2021,6/24/2021
3865.0,220.0,10/17/2020,10/23/2020
3866.0,398.0,9/1/2021,9/8/2021
3868.0,428.0,11/23/2022,12/2/2022
3869.0,342.0,2/18/2022,2/21/2022
3872.0,251.0,12/10/2022,12/19/2022
3873.0,302.0,8/21/2021,9/3/2021
3874.0,339.0,10/25/2021,10/31/2021
3875.0,159.0,12/2/2022,12/6/2022
3876.0,24.0,4/25/2023,5/8/2023
3877.0,1.0,1/27/2024,2/7/2024
3878.0,192.0,5/2/2022,5/10/2022
3879.0,428.0,2/9/2022,2/20/2022
3881.0,69.0,6/6/2021,6/18/2021
3882.0,13.0,1/28/2023,2/10/2023
3883.0,381.0,5/3/2020,5/12/2020
3884.0,416.0,7/22/2019,7/27/2019
3885.0,53.0,2/5/2022,2/16/2022
3886.0,245.0,5/4/2022,5/8/2022
3887.0,449.0,8/16/2019,8/24/2019
3888.0,341.0,10/3/2020,10/15/2020
3889.0,346.0,3/21/2020,3/24/2020
3890.0,410.0,9/30/2019,10/11/2019
3891.0,324.0,7/22/2019,7/27/2019
3892.0,148.0,5/18/2022,5/27/2022
3893.0,69.0,2/16/2023,2/20/2023
3894.0,328.0,5/17/2021,5/21/2021
3896.0,140.0,5/20/2019,5/23/2019
3897.0,2.0,8/4/2021,8/10/2021
3898.0,433.0,7/15/2023,7/19/2023
3899.0,293.0,7/31/2022,8/11/2022
3902.0,236.0,6/26/2019,7/4/2019
3904.0,76.0,8/6/2022,8/14/2022
3905.0,250.0,11/9/2023,11/22/2023
3907.0,285.0,10/21/2020,11/3/2020
3908.0,297.0,3/12/2020,3/22/2020
3909.0,334.0,10/13/2019,10/22/2019
3910.0,375.0,4/11/2023,4/20/2023
3912.0,164.0,6/22/2020,6/25/2020
3913.0,268.0,3/7/2019,3/12/2019
3914.0,266.0,11/12/2023,11/16/2023
3915.0,18.0,11/19/2020,11/23/2020
3916.0,55.0,9/3/2019,9/9/2019
3917.0,217.0,4/5/2022,4/9/2022
3918.0,391.0,6/2/2021,6/8/2021
3919.0,30.0,12/14/2023,12/17/2023
3920.0,245.0,7/10/2020,7/23/2020
3921.0,273.0,10/13/2019,10/22/2019
3922.0,71.0,12/21/2021,1/3/2022
3923.0,218.0,3/3/2023,3/9/2023
3925.0,74.0,12/3/2022,12/12/2022
3928.0,112.0,2/11/2023,2/22/2023
3929.0,193.0,6/14/2020,6/17/2020
3931.0,262.0,6/17/2022,6/22/2022
3932.0,171.0,4/15/2021,4/27/2021
3933.0,85.0,5/23/2023,5/27/2023
3934.0,126.0,7/19/2020,7/29/2020
3935.0,399.0,3/4/2023,3/13/2023
3936.0,349.0,7/18/2023,7/21/2023
3937.0,86.0,11/17/2019,11/20/2019
3938.0,328.0,2/7/2021,2/12/2021
3939.0,178.0,5/4/2019,5/12/2019
3940.0,69.0,6/28/2019,7/10/2019
3941.0,133.0,12/21/2020,1/4/2021
3942.0,73.0,8/26/2020,9/6/2020
3943.0,447.0,8/4/2021,8/8/2021
3945.0,56.0,5/16/2019,5/28/2019
3946.0,411.0,9/24/2023,10/6/2023
3947.0,288.0,11/10/2020,11/18/2020
3948.0,421.0,4/14/2019,4/24/2019
3949.0,118.0,8/16/2019,8/26/2019
3950.0,169.0,11/17/2022,11/27/2022
3951.0,38.0,12/9/2020,12/21/2020
3952.0,157.0,5/21/2023,5/30/2023
3953.0,113.0,9/24/2023,10/6/2023
3954.0,168.0,5/13/2019,5/18/2019
3955.0,73.0,3/19/2020,3/22/2020
3956.0,174.0,1/11/2020,1/19/2020
3957.0,392.0,2/25/2020,2/28/2020
3958.0,134.0,12/16/2023,12/20/2023
3959.0,361.0,5/24/2021,5/27/2021
3960.0,269.0,6/9/2023,6/14/2023
3961.0,53.0,3/25/2023,4/8/2023
3962.0,290.0,2/25/2021,3/5/2021
3963.0,93.0,12/23/2023,12/26/2023
3964.0,444.0,12/20/2022,1/3/2023
3965.0,64.0,8/30/2021,9/8/2021
3966.0,241.0,11/6/2019,11/13/2019
3967.0,127.0,2/26/2023,3/2/2023
3968.0,327.0,12/14/2023,12/17/2023
3970.0,424.0,6/13/2020,6/27/2020
3971.0,442.0,7/8/2019,7/12/2019
3972.0,248.0,7/13/2023,7/24/2023
3973.0,16.0,12/15/2023,12/22/2023
3974.0,314.0,6/26/2019,7/8/2019
3976.0,117.0,5/16/2019,5/22/2019
3977.0,284.0,1/27/2024,2/7/2024
3978.0,253.0,3/21/2023,4/1/2023
3979.0,24.0,8/19/2023,8/30/2023
3980.0,44.0,2/26/2019,3/10/2019
3983.0,320.0,6/26/2023,7/5/2023
3984.0,261.0,3/22/2023,4/1/2023
3985.0,19.0,11/12/2023,11/26/2023
3986.0,23.0,10/15/2021,10/24/2021
3987.0,243.0,12/16/2020,12/27/2020
3988.0,97.0,1/23/2020,1/30/2020
3990.0,104.0,10/7/2020,10/12/2020
3991.0,11.0,4/2/2020,4/10/2020
3992.0,180.0,6/10/2021,6/16/2021
3993.0,200.0,4/29/2023,5/5/2023
3995.0,67.0,4/5/2023,4/12/2023
3996.0,241.0,2/7/2019,2/12/2019
3997.0,257.0,2/25/2020,3/6/2020
3998.0,15.0,8/12/2022,8/23/2022
4002.0,13.0,7/14/2020,7/26/2020
4003.0,246.0,1/24/2019,2/7/2019
4004.0,142.0,1/10/2021,1/13/2021
4005.0,271.0,2/4/2019,2/15/2019
4007.0,126.0,11/13/2023,11/16/2023
4008.0,168.0,12/10/2022,12/19/2022
4009.0,204.0,12/16/2020,12/29/2020
4010.0,152.0,11/20/2020,12/4/2020
4011.0,410.0,12/16/2023,12/20/2023
4013.0,72.0,10/30/2020,11/7/2020
4014.0,31.0,2/24/2022,3/10/2022
4015.0,273.0,11/12/2021,11/16/2021
4016.0,45.0,5/18/2022,5/22/2022
4017.0,343.0,3/26/2022,4/8/2022
4018.0,102.0,12/27/2021,1/3/2022
4019.0,22.0,12/1/2023,12/5/2023
4020.0,332.0,8/16/2019,8/30/2019
4021.0,348.0,11/12/2021,11/25/2021
4023.0,181.0,5/31/2023,6/14/2023
4024.0,246.0,6/17/2021,6/20/2021
4026.0,340.0,5/5/2023,5/9/2023
4027.0,163.0,4/26/2021,4/30/2021
4028.0,387.0,8/8/2022,8/22/2022
4029.0,348.0,12/21/2019,1/2/2020
4030.0,273.0,1/6/2020,1/10/2020
4031.0,343.0,9/23/2021,10/7/2021
4032.0,243.0,2/25/2020,2/28/2020
4033.0,276.0,11/20/2021,12/1/2021
4035.0,161.0,12/16/2020,12/27/2020
4036.0,71.0,2/26/2021,3/6/2021
4037.0,363.0,9/2/2023,9/10/2023
4038.0,285.0,6/27/2022,7/7/2022
4039.0,438.0,9/3/2022,9/12/2022
4040.0,116.0,11/13/2020,11/22/2020
4041.0,224.0,11/24/2019,12/1/2019
4043.0,257.0,11/11/2022,11/19/2022
4047.0,18.0,10/1/2019,10/9/2019
4048.0,320.0,10/19/2020,11/1/2020
4049.0,40.0,7/8/2020,7/14/2020
4050.0,209.0,6/7/2023,6/13/2023
4052.0,62.0,2/17/2019,2/21/2019
4053.0,127.0,2/18/2021,2/22/2021
4054.0,273.0,6/9/2022,6/22/2022
4055.0,247.0,1/6/2020,1/10/2020
4056.0,348.0,5/6/2020,5/20/2020
4057.0,204.0,8/15/2020,8/22/2020
4058.0,181.0,11/10/2023,11/14/2023
4059.0,106.0,10/2/2021,10/8/2021
4060.0,160.0,8/15/2021,8/23/2021
4061.0,226.0,2/23/2020,3/5/2020
4062.0,290.0,1/13/2023,1/26/2023
4064.0,2.0,12/3/2022,12/12/2022
4066.0,282.0,12/27/2019,1/6/2020
4067.0,160.0,5/13/2020,5/27/2020
4068.0,321.0,1/8/2023,1/20/2023
4069.0,164.0,11/27/2022,12/7/2022
4070.0,438.0,2/27/2023,3/12/2023
4071.0,344.0,11/16/2021,11/25/2021
4072.0,338.0,9/30/2019,10/11/2019
4073.0,58.0,2/27/2021,3/6/2021
4074.0,196.0,5/7/2020,5/14/2020
4075.0,411.0,9/7/2023,9/13/2023
4077.0,52.0,12/19/2023,12/22/2023
4078.0,216.0,6/26/2023,7/3/2023
4079.0,64.0,6/30/2020,7/11/2020
4080.0,449.0,4/29/2023,5/5/2023
4081.0,301.0,10/5/2023,10/12/2023
4082.0,259.0,8/26/2023,9/9/2023
4083.0,398.0,4/1/2023,4/13/2023
4084.0,319.0,8/5/2022,8/15/2022
4085.0,342.0,6/21/2019,6/27/2019
4086.0,376.0,6/9/2023,6/15/2023
4087.0,403.0,2/3/2022,2/7/2022
4088.0,172.0,11/3/2021,11/6/2021
4089.0,206.0,8/13/2023,8/24/2023
4091.0,261.0,8/23/2023,9/2/2023
4092.0,407.0,12/16/2020,12/23/2020
4093.0,147.0,3/16/2020,3/26/2020
4094.0,287.0,2/4/2021,2/11/2021
4095.0,373.0,12/5/2023,12/15/2023
4096.0,325.0,4/7/2019,4/17/2019
4097.0,16.0,3/23/2022,4/3/2022
4098.0,342.0,4/9/2022,4/21/2022
4099.0,257.0,6/1/2023,6/5/2023
4100.0,264.0,1/29/2023,2/2/2023
4101.0,424.0,9/21/2022,10/4/2022
4102.0,11.0,7/22/2019,7/27/2019
4103.0,74.0,8/13/2023,8/24/2023
4104.0,428.0,3/7/2022,3/10/2022
4105.0,152.0,12/7/2020,12/19/2020
4106.0,174.0,7/12/2021,7/22/2021
4107.0,106.0,5/13/2020,5/18/2020
4108.0,247.0,4/25/2023,5/8/2023
4109.0,101.0,10/16/2022,10/25/2022
4110.0,117.0,12/12/2020,12/18/2020
4111.0,245.0,7/18/2019,7/22/2019
4112.0,141.0,11/17/2019,11/20/2019
4114.0,405.0,12/21/2019,1/2/2020
4115.0,21.0,7/13/2021,7/23/2021
4116.0,12.0,12/15/2019,12/20/2019
4118.0,111.0,9/3/2022,9/12/2022
4120.0,232.0,5/19/2020,5/24/2020
4121.0,214.0,10/8/2020,10/19/2020
4123.0,207.0,8/6/2023,8/14/2023
4124.0,416.0,8/14/2021,8/24/2021
4125.0,416.0,5/19/2020,5/24/2020
4126.0,57.0,11/26/2020,12/3/2020
4127.0,159.0,3/25/2023,4/3/2023
4128.0,435.0,7/10/2021,7/18/2021
4132.0,391.0,8/26/2023,9/9/2023
4133.0,329.0,6/26/2023,7/5/2023
4134.0,447.0,2/9/2022,2/18/2022
4137.0,396.0,3/24/2019,4/3/2019
4138.0,135.0,8/21/2023,9/4/2023
4139.0,119.0,9/10/2019,9/18/2019
4140.0,331.0,9/28/2019,10/5/2019
4141.0,350.0,10/12/2021,10/15/2021
4142.0,245.0,2/5/2023,2/17/2023
4143.0,132.0,10/17/2023,10/23/2023
4144.0,239.0,2/2/2019,2/9/2019
4145.0,210.0,10/28/2020,11/6/2020
4146.0,210.0,8/7/2020,8/17/2020
4147.0,27.0,12/9/2022,12/20/2022
4148.0,397.0,10/30/2023,11/11/2023
4149.0,86.0,4/1/2020,4/4/2020
4150.0,138.0,7/31/2019,8/8/2019
4151.0,352.0,1/27/2022,2/7/2022
4152.0,338.0,9/9/2021,9/23/2021
4153.0,153.0,1/9/2023,1/15/2023
4154.0,179.0,1/14/2020,1/20/2020
4155.0,405.0,9/3/2020,9/9/2020
4156.0,346.0,11/8/2023,11/21/2023
4157.0,173.0,1/15/2019,1/22/2019
4158.0,93.0,9/8/2022,9/19/2022
4159.0,116.0,1/29/2021,2/2/2021
4160.0,257.0,2/21/2019,3/4/2019
4161.0,317.0,10/27/2021,11/1/2021
4162.0,10.0,5/4/2022,5/18/2022
4163.0,239.0,5/13/2019,5/18/2019
4165.0,238.0,3/14/2020,3/18/2020
4166.0,4.0,8/28/2023,9/9/2023
4167.0,143.0,7/13/2023,7/24/2023
4168.0,64.0,10/21/2021,10/31/2021
4169.0,35.0,11/10/2021,11/20/2021
4170.0,52.0,5/26/2020,6/2/2020
4171.0,20.0,11/29/2022,12/3/2022
4172.0,122.0,3/24/2019,4/3/2019
4173.0,447.0,4/5/2022,4/9/2022
4175.0,112.0,10/22/2019,10/26/2019
4176.0,8.0,11/23/2023,12/6/2023
4177.0,133.0,3/7/2023,3/20/2023
4179.0,321.0,6/14/2020,6/26/2020
4180.0,135.0,2/4/2019,2/16/2019
4181.0,220.0,7/5/2020,7/9/2020
4182.0,332.0,6/14/2022,6/28/2022
4183.0,394.0,3/8/2023,3/17/2023
4185.0,226.0,5/30/2023,6/9/2023
4186.0,63.0,12/5/2023,12/11/2023
4187.0,158.0,8/9/2023,8/15/2023
4188.0,78.0,7/15/2023,7/18/2023
4189.0,203.0,4/20/2022,4/25/2022
4190.0,179.0,6/1/2019,6/5/2019
4191.0,416.0,1/17/2021,1/22/2021
4192.0,90.0,10/20/2023,11/3/2023
4193.0,441.0,9/11/2019,9/19/2019
4194.0,400.0,3/13/2021,3/17/2021
4195.0,280.0,10/15/2022,10/18/2022
4197.0,37.0,12/28/2019,1/8/2020
4198.0,139.0,8/27/2021,9/1/2021
4200.0,238.0,2/5/2024,2/16/2024
4203.0,119.0,6/9/2023,6/15/2023
4206.0,53.0,9/9/2023,9/16/2023
4207.0,60.0,1/1/2021,1/14/2021
4208.0,291.0,12/14/2023,12/17/2023
4209.0,321.0,5/8/2022,5/15/2022
4210.0,401.0,5/29/2019,6/11/2019
4211.0,141.0,12/13/2023,12/16/2023
4212.0,144.0,3/6/2023,3/11/2023
4213.0,59.0,7/8/2023,7/19/2023
4215.0,129.0,5/4/2022,5/18/2022
4216.0,106.0,6/23/2019,7/5/2019
4217.0,202.0,2/17/2022,2/22/2022
4218.0,321.0,9/13/2022,9/19/2022
4219.0,206.0,3/14/2021,3/18/2021
4220.0,176.0,12/14/2023,12/17/2023
4221.0,112.0,8/6/2022,8/14/2022
4222.0,403.0,11/11/2021,11/25/2021
4223.0,437.0,3/17/2023,3/30/2023
4224.0,321.0,11/5/2019,11/12/2019
4225.0,151.0,2/26/2019,3/10/2019
4226.0,40.0,12/16/2020,12/27/2020
4228.0,22.0,11/27/2022,12/7/2022
4229.0,137.0,4/2/2021,4/7/2021
4231.0,194.0,7/5/2023,7/18/2023
4232.0,355.0,10/31/2022,11/4/2022
4234.0,431.0,6/14/2021,6/27/2021
4235.0,393.0,12/25/2023,1/5/2024
4236.0,386.0,1/28/2024,2/2/2024
4239.0,432.0,11/27/2022,12/11/2022
4240.0,5.0,5/28/2020,6/7/2020
4241.0,51.0,2/2/2019,2/9/2019
4243.0,404.0,6/9/2022,6/22/2022
4244.0,37.0,10/27/2019,11/3/2019
4245.0,345.0,1/30/2024,2/11/2024
4246.0,44.0,6/27/2019,7/8/2019
4247.0,271.0,7/15/2023,7/18/2023
4248.0,422.0,6/4/2021,6/11/2021
4249.0,30.0,8/27/2020,9/9/2020
4250.0,398.0,1/22/2023,2/4/2023
4252.0,180.0,9/28/2023,10/9/2023
4254.0,363.0,1/23/2023,2/2/2023
4255.0,114.0,2/14/2019,2/22/2019
4257.0,251.0,9/15/2021,9/19/2021
4258.0,68.0,11/29/2019,12/8/2019
4259.0,214.0,10/28/2019,11/7/2019
4260.0,372.0,4/9/2023,4/14/2023
4262.0,373.0,8/30/2021,9/10/2021
4263.0,414.0,5/13/2021,5/18/2021
4264.0,422.0,10/25/2021,10/31/2021
4265.0,128.0,1/7/2024,1/14/2024
4266.0,229.0,7/17/2021,7/27/2021
4267.0,142.0,11/10/2023,11/23/2023
4268.0,363.0,12/8/2020,12/19/2020
4269.0,105.0,11/26/2020,12/3/2020
4270.0,72.0,10/13/2019,10/22/2019
4271.0,193.0,5/13/2019,5/25/2019
4272.0,318.0,11/30/2020,12/11/2020
4274.0,252.0,5/26/2019,5/30/2019
4275.0,82.0,2/23/2023,3/5/2023
4276.0,440.0,7/29/2020,8/10/2020
4277.0,2.0,4/13/2022,4/21/2022
4278.0,258.0,5/31/2023,6/14/2023
4279.0,132.0,10/12/2020,10/17/2020
4280.0,221.0,5/14/2022,5/27/2022
4281.0,340.0,5/4/2021,5/18/2021
4282.0,164.0,11/6/2022,11/13/2022
4283.0,33.0,1/29/2023,2/3/2023
4285.0,152.0,5/25/2020,6/1/2020
4286.0,422.0,6/14/2021,6/27/2021
4288.0,168.0,3/22/2021,3/31/2021
4289.0,439.0,12/15/2019,12/18/2019
4290.0,344.0,5/26/2019,6/4/2019
4291.0,284.0,7/16/2021,7/30/2021
4292.0,160.0,3/29/2023,4/2/2023
4293.0,184.0,1/30/2024,2/11/2024
4294.0,294.0,7/14/2020,7/26/2020
4295.0,138.0,8/31/2023,9/9/2023
4297.0,131.0,6/26/2023,7/5/2023
4298.0,397.0,7/18/2022,7/31/2022
4299.0,68.0,8/24/2019,8/28/2019
4303.0,409.0,7/23/2021,8/5/2021
4304.0,20.0,7/18/2021,7/21/2021
4305.0,153.0,7/18/2021,7/31/2021
4306.0,92.0,2/22/2020,2/28/2020
4307.0,137.0,12/16/2021,12/24/2021
4308.0,134.0,4/9/2022,4/21/2022
4311.0,331.0,1/27/2024,2/7/2024
4312.0,71.0,4/11/2023,4/20/2023
4313.0,299.0,2/10/2023,2/19/2023
4314.0,44.0,10/15/2021,10/28/2021
4315.0,366.0,12/9/2022,12/17/2022
4316.0,210.0,10/26/2022,11/3/2022
4317.0,273.0,5/28/2021,6/5/2021
4318.0,233.0,9/17/2019,9/26/2019
4319.0,410.0,6/19/2020,7/3/2020
4320.0,430.0,11/4/2020,11/9/2020
4322.0,87.0,11/9/2019,11/22/2019
4323.0,231.0,4/26/2020,5/1/2020
4326.0,211.0,5/28/2021,6/5/2021
4327.0,231.0,3/19/2020,3/22/2020
4328.0,265.0,3/14/2021,3/18/2021
4329.0,306.0,6/17/2021,6/28/2021
4330.0,119.0,1/29/2024,2/6/2024
4331.0,112.0,1/2/2024,1/8/2024
4332.0,142.0,8/21/2022,9/2/2022
4333.0,349.0,4/20/2022,4/25/2022
4334.0,393.0,6/14/2020,6/24/2020
4335.0,167.0,2/14/2019,2/26/2019
4337.0,165.0,1/29/2023,2/2/2023
4338.0,402.0,11/20/2021,12/1/2021
4340.0,140.0,4/30/2019,5/11/2019
4341.0,80.0,5/7/2020,5/14/2020
4342.0,381.0,9/15/2021,9/26/2021
4344.0,308.0,2/13/2022,2/20/2022
4345.0,267.0,7/16/2020,7/21/2020
4346.0,135.0,11/9/2023,11/22/2023
4347.0,27.0,1/9/2023,1/15/2023
4348.0,70.0,12/20/2022,12/27/2022
4351.0,37.0,1/16/2019,1/25/2019
4352.0,283.0,2/23/2020,3/4/2020
4353.0,351.0,12/15/2019,12/20/2019
4354.0,259.0,1/24/2019,2/4/2019
4355.0,383.0,10/9/2019,10/22/2019
4359.0,422.0,9/5/2022,9/17/2022
4360.0,97.0,10/20/2021,10/30/2021
4361.0,202.0,6/4/2021,6/11/2021
4362.0,159.0,9/21/2022,10/4/2022
4364.0,281.0,11/7/2022,11/14/2022
4365.0,33.0,4/25/2020,5/9/2020
4367.0,70.0,6/22/2021,6/26/2021
4370.0,24.0,2/24/2022,3/10/2022
4371.0,268.0,1/2/2024,1/8/2024
4372.0,2.0,11/1/2019,11/4/2019
4373.0,17.0,11/14/2023,11/21/2023
4375.0,92.0,8/3/2023,8/8/2023
4376.0,25.0,4/28/2019,5/6/2019
4378.0,185.0,10/5/2021,10/15/2021
4379.0,373.0,2/23/2021,2/28/2021
4380.0,222.0,7/18/2022,7/31/2022
4382.0,410.0,3/15/2022,3/28/2022
4383.0,408.0,4/30/2019,5/12/2019
4384.0,242.0,2/24/2022,3/10/2022
4386.0,378.0,3/4/2019,3/14/2019
4387.0,278.0,5/25/2019,6/7/2019
4388.0,178.0,10/31/2021,11/10/2021
4389.0,249.0,2/15/2021,2/26/2021
4390.0,328.0,9/1/2020,9/11/2020
4392.0,412.0,5/25/2019,5/29/2019
4393.0,261.0,1/22/2021,1/28/2021
4394.0,340.0,3/25/2020,4/6/2020
4395.0,110.0,4/7/2019,4/17/2019
4397.0,54.0,7/18/2021,7/21/2021
4400.0,26.0,9/21/2019,9/24/2019
4401.0,160.0,6/26/2023,7/3/2023
4402.0,173.0,2/4/2020,2/7/2020
4403.0,145.0,12/24/2019,12/31/2019
4404.0,434.0,12/29/2020,1/9/2021
4406.0,315.0,3/24/2021,4/3/2021
4407.0,13.0,11/10/2020,11/17/2020
4409.0,262.0,2/25/2020,2/28/2020
4410.0,289.0,8/21/2021,8/25/2021
4411.0,354.0,5/11/2023,5/25/2023
4412.0,179.0,1/23/2020,1/30/2020
4414.0,367.0,10/17/2020,10/23/2020
4415.0,225.0,3/1/2021,3/9/2021
4416.0,318.0,9/4/2020,9/11/2020
4418.0,83.0,12/10/2021,12/24/2021
4420.0,251.0,9/16/2021,9/26/2021
4421.0,103.0,6/20/2021,7/3/2021
4422.0,226.0,1/27/2024,2/2/2024
4423.0,204.0,10/28/2020,11/6/2020
4425.0,183.0,6/1/2019,6/11/2019
4426.0,87.0,1/15/2020,1/25/2020
4427.0,188.0,8/24/2021,8/31/2021
4428.0,21.0,7/15/2021,7/27/2021
4431.0,415.0,5/12/2023,5/26/2023
4432.0,151.0,6/9/2023,6/15/2023
4433.0,233.0,6/9/2020,6/20/2020
4434.0,38.0,12/16/2021,12/24/2021
4435.0,446.0,2/12/2022,2/19/2022
4436.0,73.0,6/10/2021,6/23/2021
4438.0,258.0,12/13/2022,12/21/2022
4439.0,112.0,5/11/2023,5/24/2023
4440.0,261.0,10/17/2020,10/28/2020
4443.0,54.0,9/27/2021,10/10/2021
4444.0,103.0,12/26/2019,12/29/2019
4446.0,401.0,3/3/2023,3/13/2023
4447.0,340.0,5/9/2021,5/21/2021
4448.0,409.0,12/24/2019,12/31/2019
4449.0,279.0,4/28/2021,5/11/2021
4450.0,311.0,5/30/2023,6/9/2023
4451.0,215.0,6/19/2020,6/23/2020
4452.0,242.0,10/2/2021,10/8/2021
4453.0,81.0,10/9/2023,10/18/2023
4454.0,347.0,5/9/2022,5/14/2022
4455.0,299.0,12/20/2022,1/3/2023
4456.0,434.0,4/11/2022,4/16/2022
4457.0,413.0,7/22/2021,7/25/2021
4458.0,209.0,7/14/2020,7/26/2020
4459.0,423.0,6/30/2022,7/5/2022
4460.0,373.0,6/19/2020,6/23/2020
4461.0,227.0,7/5/2019,7/19/2019
4463.0,194.0,9/3/2022,9/12/2022
4464.0,133.0,12/20/2022,12/27/2022
4465.0,340.0,3/24/2020,3/30/2020
4466.0,2.0,7/16/2020,7/28/2020
4467.0,318.0,8/23/2023,8/26/2023
4468.0,101.0,2/21/2022,3/2/2022
4469.0,301.0,8/20/2023,8/29/2023
4470.0,158.0,8/12/2022,8/23/2022
4472.0,95.0,9/1/2021,9/8/2021
4473.0,352.0,5/28/2021,6/5/2021
4474.0,433.0,2/15/2022,3/1/2022
4475.0,209.0,6/29/2021,7/10/2021
4476.0,300.0,3/16/2020,3/26/2020
4477.0,450.0,9/15/2021,9/26/2021
4478.0,195.0,10/17/2020,10/28/2020
4479.0,279.0,5/25/2020,6/8/2020
4481.0,21.0,8/15/2020,8/22/2020
4482.0,260.0,5/21/2019,6/4/2019
4483.0,323.0,1/28/2021,2/5/2021
4484.0,70.0,7/28/2023,7/31/2023
4485.0,184.0,6/13/2019,6/26/2019
4486.0,209.0,12/14/2020,12/28/2020
4487.0,75.0,11/20/2021,12/1/2021
4488.0,20.0,12/6/2021,12/19/2021
4489.0,44.0,7/18/2021,7/21/2021
4490.0,359.0,7/19/2021,7/24/2021
4492.0,84.0,8/26/2022,9/5/2022
4494.0,262.0,7/17/2021,7/27/2021
4495.0,24.0,12/29/2022,1/9/2023
4496.0,450.0,8/31/2019,9/9/2019
4498.0,378.0,4/16/2020,4/20/2020
4499.0,440.0,12/21/2019,12/24/2019
4500.0,2.0,3/1/2019,3/12/2019
4501.0,55.0,4/27/2022,5/11/2022
4502.0,441.0,1/19/2022,1/24/2022
4504.0,78.0,1/15/2024,1/26/2024
4505.0,416.0,4/20/2021,4/23/2021
4506.0,340.0,1/3/2024,1/11/2024
4507.0,319.0,2/15/2019,2/23/2019
4508.0,255.0,10/15/2021,10/24/2021
4509.0,21.0,2/11/2023,2/22/2023
4510.0,89.0,5/11/2023,5/24/2023
4511.0,15.0,1/12/2020,1/21/2020
4512.0,329.0,2/12/2022,2/19/2022
4513.0,448.0,5/6/2022,5/15/2022
4514.0,47.0,2/19/2019,2/23/2019
4517.0,53.0,4/1/2023,4/13/2023
4519.0,363.0,1/26/2024,2/4/2024
4520.0,200.0,1/20/2022,1/28/2022
4521.0,31.0,4/6/2021,4/19/2021
4522.0,383.0,12/16/2020,12/23/2020
4523.0,291.0,10/13/2022,10/26/2022
4525.0,245.0,7/16/2020,7/28/2020
4526.0,125.0,11/4/2022,11/11/2022
4528.0,24.0,2/13/2022,2/16/2022
4529.0,27.0,9/23/2020,9/29/2020
4530.0,382.0,2/4/2024,2/13/2024
4531.0,128.0,3/1/2019,3/7/2019
4532.0,168.0,5/29/2019,6/11/2019
4533.0,392.0,9/23/2020,10/4/2020
