ruid,rid,start_date,end_date
3873,302,8/21/2021,9/3/2021
3874,339,10/25/2021,10/31/2021
3875,159,12/2/2022,12/6/2022
3876,24,4/25/2023,5/8/2023
3877,1,1/27/2024,2/7/2024
3878,192,5/2/2022,5/10/2022
3879,428,2/9/2022,2/20/2022
3880,56,,5/9/2020
3881,69,6/6/2021,6/18/2021
3882,13,1/28/2023,2/10/2023
3883,381,5/3/2020,5/12/2020
3884,416,7/22/2019,7/27/2019
3885,53,2/5/2022,2/16/2022
3886,245,5/4/2022,5/8/2022
3887,449,8/16/2019,8/24/2019
3888,341,10/3/2020,10/15/2020
3889,346,3/21/2020,3/24/2020
3890,410,9/30/2019,10/11/2019
3891,324,7/22/2019,7/27/2019
3892,148,5/18/2022,5/27/2022
3893,69,2/16/2023,2/20/2023
3894,328,5/17/2021,5/21/2021
3895,190,,2/25/2021
3896,140,5/20/2019,5/23/2019
3897,2,8/4/2021,8/10/2021
3898,433,7/15/2023,7/19/2023
3899,293,7/31/2022,8/11/2022
3900,129,9/30/2022,
3901,343,11/3/2020,
3902,236,6/26/2019,7/4/2019
3903,386,,9/27/2023
3904,76,8/6/2022,8/14/2022
3905,250,11/9/2023,11/22/2023
3906,,9/24/2023,10/6/2023
3907,285,10/21/2020,11/3/2020
3908,297,3/12/2020,3/22/2020
3909,334,10/13/2019,10/22/2019
3910,375,4/11/2023,4/20/2023
3911,,10/11/2020,10/15/2020
3912,164,6/22/2020,6/25/2020
3913,268,3/7/2019,3/12/2019
3914,266,11/12/2023,11/16/2023
3915,18,11/19/2020,11/23/2020
3916,55,9/3/2019,9/9/2019
3917,217,4/5/2022,4/9/2022
3918,391,6/2/2021,6/8/2021
3919,30,12/14/2023,12/17/2023
3920,245,7/10/2020,7/23/2020
3921,273,10/13/2019,10/22/2019
3922,71,12/21/2021,1/3/2022
3923,218,3/3/2023,3/9/2023
,333,4/8/2020,4/20/2020
3925,74,12/3/2022,12/12/2022
3926,373,12/15/2021,
3927,111,,9/6/2020
3928,112,2/11/2023,2/22/2023
3929,193,6/14/2020,6/17/2020
3930,237,3/16/2020,
3931,262,6/17/2022,6/22/2022
3932,171,4/15/2021,4/27/2021
3933,85,5/23/2023,5/27/2023
3934,126,7/19/2020,7/29/2020
3935,399,3/4/2023,3/13/2023
3936,349,7/18/2023,7/21/2023
3937,86,11/17/2019,11/20/2019
3938,328,2/7/2021,2/12/2021
3939,178,5/4/2019,5/12/2019
3940,69,6/28/2019,7/10/2019
3941,133,12/21/2020,1/4/2021
3942,73,8/26/2020,9/6/2020
3943,447,8/4/2021,8/8/2021
3944,93,3/16/2020,
3945,56,5/16/2019,5/28/2019
3946,411,9/24/2023,10/6/2023
3947,288,11/10/2020,11/18/2020
3948,421,4/14/2019,4/24/2019
3949,118,8/16/2019,8/26/2019
3950,169,11/17/2022,11/27/2022
3951,38,12/9/2020,12/21/2020
3952,157,5/21/2023,5/30/2023
3953,113,9/24/2023,10/6/2023
3954,168,5/13/2019,5/18/2019
3955,73,3/19/2020,3/22/2020
3956,174,1/11/2020,1/19/2020
3957,392,2/25/2020,2/28/2020
3958,134,12/16/2023,12/20/2023
3959,361,5/24/2021,5/27/2021
3960,269,6/9/2023,6/14/2023
3961,53,3/25/2023,4/8/2023
3962,290,2/25/2021,3/5/2021
3963,93,12/23/2023,12/26/2023
3964,444,12/20/2022,1/3/2023
3965,64,8/30/2021,9/8/2021
3966,241,11/6/2019,11/13/2019
3967,127,2/26/2023,3/2/2023
3968,327,12/14/2023,12/17/2023
,143,1/22/2022,1/25/2022
3970,424,6/13/2020,6/27/2020
3971,442,7/8/2019,7/12/2019
3972,248,7/13/2023,7/24/2023
3973,16,12/15/2023,12/22/2023
3974,314,6/26/2019,7/8/2019
3975,377,,11/10/2019
3976,117,5/16/2019,5/22/2019
3977,284,1/27/2024,2/7/2024
3978,253,3/21/2023,4/1/2023
3979,24,8/19/2023,8/30/2023
3980,44,2/26/2019,3/10/2019
3981,427,,3/5/2021
,348,10/5/2020,10/14/2020
3983,320,6/26/2023,7/5/2023
3984,261,3/22/2023,4/1/2023
3985,19,11/12/2023,11/26/2023
3986,23,10/15/2021,10/24/2021
3987,243,12/16/2020,12/27/2020
3988,97,1/23/2020,1/30/2020
3989,,2/9/2022,2/18/2022
3990,104,10/7/2020,10/12/2020
3991,11,4/2/2020,4/10/2020
3992,180,6/10/2021,6/16/2021
3993,200,4/29/2023,5/5/2023
3994,401,,12/24/2021
3995,67,4/5/2023,4/12/2023
3996,241,2/7/2019,2/12/2019
3997,257,2/25/2020,3/6/2020
3998,15,8/12/2022,8/23/2022
,25,10/11/2020,10/15/2020
4000,400,9/14/2022,
4001,,4/22/2021,5/5/2021
4002,13,7/14/2020,7/26/2020
4003,246,1/24/2019,2/7/2019
4004,142,1/10/2021,1/13/2021
4005,271,2/4/2019,2/15/2019
4006,32,,9/10/2020
4007,126,11/13/2023,11/16/2023
4008,168,12/10/2022,12/19/2022
4009,204,12/16/2020,12/29/2020
4010,152,11/20/2020,12/4/2020
4011,410,12/16/2023,12/20/2023
4012,,11/3/2021,11/6/2021
4013,72,10/30/2020,11/7/2020
4014,31,2/24/2022,3/10/2022
4015,273,11/12/2021,11/16/2021
4016,45,5/18/2022,5/22/2022
4017,343,3/26/2022,4/8/2022
4018,102,12/27/2021,1/3/2022
4019,22,12/1/2023,12/5/2023
4020,332,8/16/2019,8/30/2019
4021,348,11/12/2021,11/25/2021
,363,2/8/2019,2/13/2019
4023,181,5/31/2023,6/14/2023
4024,246,6/17/2021,6/20/2021
4025,118,1/27/2022,
4026,340,5/5/2023,5/9/2023
4027,163,4/26/2021,4/30/2021
4028,387,8/8/2022,8/22/2022
4029,348,12/21/2019,1/2/2020
4030,273,1/6/2020,1/10/2020
4031,343,9/23/2021,10/7/2021
4032,243,2/25/2020,2/28/2020
4033,276,11/20/2021,12/1/2021
4034,359,,7/1/2021
4035,161,12/16/2020,12/27/2020
4036,71,2/26/2021,3/6/2021
4037,363,9/2/2023,9/10/2023
4038,285,6/27/2022,7/7/2022
4039,438,9/3/2022,9/12/2022
4040,116,11/13/2020,11/22/2020
4041,224,11/24/2019,12/1/2019
4042,,2/14/2023,2/20/2023
4043,257,11/11/2022,11/19/2022
4044,,11/7/2022,11/14/2022
4045,324,11/8/2023,
,242,7/4/2022,7/18/2022
4047,18,10/1/2019,10/9/2019
4048,320,10/19/2020,11/1/2020
4049,40,7/8/2020,7/14/2020
4050,209,6/7/2023,6/13/2023
4051,,11/13/2020,11/22/2020
4052,62,2/17/2019,2/21/2019
4053,127,2/18/2021,2/22/2021
4054,273,6/9/2022,6/22/2022
4055,247,1/6/2020,1/10/2020
4056,348,5/6/2020,5/20/2020
4057,204,8/15/2020,8/22/2020
4058,181,11/10/2023,11/14/2023
4059,106,10/2/2021,10/8/2021
4060,160,8/15/2021,8/23/2021
4061,226,2/23/2020,3/5/2020
4062,290,1/13/2023,1/26/2023
4063,23,,11/25/2021
4064,2,12/3/2022,12/12/2022
4065,316,11/7/2023,
4066,282,12/27/2019,1/6/2020
4067,160,5/13/2020,5/27/2020
4068,321,1/8/2023,1/20/2023
4069,164,11/27/2022,12/7/2022
4070,438,2/27/2023,3/12/2023
4071,344,11/16/2021,11/25/2021
4072,338,9/30/2019,10/11/2019
4073,58,2/27/2021,3/6/2021
4074,196,5/7/2020,5/14/2020
4075,411,9/7/2023,9/13/2023
4076,235,,8/17/2020
4077,52,12/19/2023,12/22/2023
4078,216,6/26/2023,7/3/2023
4079,64,6/30/2020,7/11/2020
4080,449,4/29/2023,5/5/2023
4081,301,10/5/2023,10/12/2023
4082,259,8/26/2023,9/9/2023
4083,398,4/1/2023,4/13/2023
4084,319,8/5/2022,8/15/2022
4085,342,6/21/2019,6/27/2019
4086,376,6/9/2023,6/15/2023
4087,403,2/3/2022,2/7/2022
4088,172,11/3/2021,11/6/2021
4089,206,8/13/2023,8/24/2023
,283,7/22/2021,7/25/2021
4091,261,8/23/2023,9/2/2023
4092,407,12/16/2020,12/23/2020
4093,147,3/16/2020,3/26/2020
4094,287,2/4/2021,2/11/2021
4095,373,12/5/2023,12/15/2023
4096,325,4/7/2019,4/17/2019
4097,16,3/23/2022,4/3/2022
4098,342,4/9/2022,4/21/2022
4099,257,6/1/2023,6/5/2023
4100,264,1/29/2023,2/2/2023
4101,424,9/21/2022,10/4/2022
4102,11,7/22/2019,7/27/2019
4103,74,8/13/2023,8/24/2023
4104,428,3/7/2022,3/10/2022
4105,152,12/7/2020,12/19/2020
4106,174,7/12/2021,7/22/2021
4107,106,5/13/2020,5/18/2020
4108,247,4/25/2023,5/8/2023
4109,101,10/16/2022,10/25/2022
4110,117,12/12/2020,12/18/2020
4111,245,7/18/2019,7/22/2019
4112,141,11/17/2019,11/20/2019
4113,104,8/21/2023,
4114,405,12/21/2019,1/2/2020
4115,21,7/13/2021,7/23/2021
4116,12,12/15/2019,12/20/2019
4117,266,,9/29/2020
4118,111,9/3/2022,9/12/2022
4119,315,2/1/2022,
4120,232,5/19/2020,5/24/2020
4121,214,10/8/2020,10/19/2020
4122,92,,8/25/2022
4123,207,8/6/2023,8/14/2023
4124,416,8/14/2021,8/24/2021
4125,416,5/19/2020,5/24/2020
4126,57,11/26/2020,12/3/2020
4127,159,3/25/2023,4/3/2023
4128,435,7/10/2021,7/18/2021
4129,131,4/27/2022,
,255,4/5/2021,4/11/2021
4131,245,4/30/2023,
4132,391,8/26/2023,9/9/2023
4133,329,6/26/2023,7/5/2023
4134,447,2/9/2022,2/18/2022
4135,278,,5/3/2023
4136,,2/3/2024,2/10/2024
4137,396,3/24/2019,4/3/2019
4138,135,8/21/2023,9/4/2023
4139,119,9/10/2019,9/18/2019
4140,331,9/28/2019,10/5/2019
4141,350,10/12/2021,10/15/2021
4142,245,2/5/2023,2/17/2023
4143,132,10/17/2023,10/23/2023
4144,239,2/2/2019,2/9/2019
4145,210,10/28/2020,11/6/2020
4146,210,8/7/2020,8/17/2020
4147,27,12/9/2022,12/20/2022
4148,397,10/30/2023,11/11/2023
4149,86,4/1/2020,4/4/2020
4150,138,7/31/2019,8/8/2019
4151,352,1/27/2022,2/7/2022
4152,338,9/9/2021,9/23/2021
4153,153,1/9/2023,1/15/2023
4154,179,1/14/2020,1/20/2020
4155,405,9/3/2020,9/9/2020
4156,346,11/8/2023,11/21/2023
4157,173,1/15/2019,1/22/2019
4158,93,9/8/2022,9/19/2022
4159,116,1/29/2021,2/2/2021
4160,257,2/21/2019,3/4/2019
4161,317,10/27/2021,11/1/2021
4162,10,5/4/2022,5/18/2022
4163,239,5/13/2019,5/18/2019
4164,62,,8/16/2022
4165,238,3/14/2020,3/18/2020
4166,4,8/28/2023,9/9/2023
4167,143,7/13/2023,7/24/2023
4168,64,10/21/2021,10/31/2021
4169,35,11/10/2021,11/20/2021
4170,52,5/26/2020,6/2/2020
4171,20,11/29/2022,12/3/2022
4172,122,3/24/2019,4/3/2019
4173,447,4/5/2022,4/9/2022
4174,,11/18/2023,11/22/2023
4175,112,10/22/2019,10/26/2019
4176,8,11/23/2023,12/6/2023
4177,133,3/7/2023,3/20/2023
4178,382,3/21/2022,
4179,321,6/14/2020,6/26/2020
4180,135,2/4/2019,2/16/2019
4181,220,7/5/2020,7/9/2020
4182,332,6/14/2022,6/28/2022
4183,394,3/8/2023,3/17/2023
4184,67,11/13/2020,
4185,226,5/30/2023,6/9/2023
4186,63,12/5/2023,12/11/2023
4187,158,8/9/2023,8/15/2023
4188,78,7/15/2023,7/18/2023
4189,203,4/20/2022,4/25/2022
4190,179,6/1/2019,6/5/2019
4191,416,1/17/2021,1/22/2021
4192,90,10/20/2023,11/3/2023
4193,441,9/11/2019,9/19/2019
4194,400,3/13/2021,3/17/2021
4195,280,10/15/2022,10/18/2022
4196,185,,5/25/2019
4197,37,12/28/2019,1/8/2020
4198,139,8/27/2021,9/1/2021
4199,291,4/22/2019,
4200,238,2/5/2024,2/16/2024
4201,171,,2/9/2021
4202,,3/22/2021,3/31/2021
4203,119,6/9/2023,6/15/2023
4204,319,,1/19/2024
4205,169,,2/2/2021
4206,53,9/9/2023,9/16/2023
4207,60,1/1/2021,1/14/2021
4208,291,12/14/2023,12/17/2023
4209,321,5/8/2022,5/15/2022
4210,401,5/29/2019,6/11/2019
4211,141,12/13/2023,12/16/2023
4212,144,3/6/2023,3/11/2023
4213,59,7/8/2023,7/19/2023
4214,392,2/2/2019,
4215,129,5/4/2022,5/18/2022
4216,106,6/23/2019,7/5/2019
4217,202,2/17/2022,2/22/2022
4218,321,9/13/2022,9/19/2022
4219,206,3/14/2021,3/18/2021
4220,176,12/14/2023,12/17/2023
4221,112,8/6/2022,8/14/2022
4222,403,11/11/2021,11/25/2021
4223,437,3/17/2023,3/30/2023
4224,321,11/5/2019,11/12/2019
4225,151,2/26/2019,3/10/2019
4226,40,12/16/2020,12/27/2020
4227,,11/16/2021,11/25/2021
4228,22,11/27/2022,12/7/2022
4229,137,4/2/2021,4/7/2021
4230,,7/31/2019,8/8/2019
4231,194,7/5/2023,7/18/2023
4232,355,10/31/2022,11/4/2022
4233,8,11/19/2022,
4234,431,6/14/2021,6/27/2021
4235,393,12/25/2023,1/5/2024
4236,386,1/28/2024,2/2/2024
4237,43,,11/13/2019
4238,103,4/4/2023,
4239,432,11/27/2022,12/11/2022
4240,5,5/28/2020,6/7/2020
4241,51,2/2/2019,2/9/2019
4242,321,2/8/2023,
4243,404,6/9/2022,6/22/2022
4244,37,10/27/2019,11/3/2019
4245,345,1/30/2024,2/11/2024
4246,44,6/27/2019,7/8/2019
4247,271,7/15/2023,7/18/2023
4248,422,6/4/2021,6/11/2021
4249,30,8/27/2020,9/9/2020
4250,398,1/22/2023,2/4/2023
,261,11/20/2021,11/28/2021
4252,180,9/28/2023,10/9/2023
4253,,8/17/2022,8/22/2022
4254,363,1/23/2023,2/2/2023
4255,114,2/14/2019,2/22/2019
,367,1/17/2020,1/20/2020
4257,251,9/15/2021,9/19/2021
4258,68,11/29/2019,12/8/2019
4259,214,10/28/2019,11/7/2019
4260,372,4/9/2023,4/14/2023
4261,349,,11/20/2023
4262,373,8/30/2021,9/10/2021
4263,414,5/13/2021,5/18/2021
4264,422,10/25/2021,10/31/2021
4265,128,1/7/2024,1/14/2024
4266,229,7/17/2021,7/27/2021
4267,142,11/10/2023,11/23/2023
4268,363,12/8/2020,12/19/2020
4269,105,11/26/2020,12/3/2020
4270,72,10/13/2019,10/22/2019
4271,193,5/13/2019,5/25/2019
4272,318,11/30/2020,12/11/2020
4273,145,7/18/2021,
4274,252,5/26/2019,5/30/2019
4275,82,2/23/2023,3/5/2023
4276,440,7/29/2020,8/10/2020
4277,2,4/13/2022,4/21/2022
4278,258,5/31/2023,6/14/2023
4279,132,10/12/2020,10/17/2020
4280,221,5/14/2022,5/27/2022
4281,340,5/4/2021,5/18/2021
4282,164,11/6/2022,11/13/2022
4283,33,1/29/2023,2/3/2023
4284,150,11/5/2021,
4285,152,5/25/2020,6/1/2020
4286,422,6/14/2021,6/27/2021
4287,,4/5/2023,4/12/2023
4288,168,3/22/2021,3/31/2021
4289,439,12/15/2019,12/18/2019
4290,344,5/26/2019,6/4/2019
4291,284,7/16/2021,7/30/2021
4292,160,3/29/2023,4/2/2023
4293,184,1/30/2024,2/11/2024
4294,294,7/14/2020,7/26/2020
4295,138,8/31/2023,9/9/2023
4296,119,11/4/2020,
4297,131,6/26/2023,7/5/2023
4298,397,7/18/2022,7/31/2022
4299,68,8/24/2019,8/28/2019
4300,,7/4/2022,7/18/2022
4301,153,,5/3/2021
4302,426,3/14/2019,
4303,409,7/23/2021,8/5/2021
4304,20,7/18/2021,7/21/2021
4305,153,7/18/2021,7/31/2021
4306,92,2/22/2020,2/28/2020
4307,137,12/16/2021,12/24/2021
4308,134,4/9/2022,4/21/2022
4309,228,,12/21/2021
4310,,9/5/2021,9/11/2021
4311,331,1/27/2024,2/7/2024
4312,71,4/11/2023,4/20/2023
4313,299,2/10/2023,2/19/2023
4314,44,10/15/2021,10/28/2021
4315,366,12/9/2022,12/17/2022
4316,210,10/26/2022,11/3/2022
4317,273,5/28/2021,6/5/2021
4318,233,9/17/2019,9/26/2019
4319,410,6/19/2020,7/3/2020
4320,430,11/4/2020,11/9/2020
4321,56,9/16/2021,
4322,87,11/9/2019,11/22/2019
4323,231,4/26/2020,5/1/2020
4324,215,3/3/2019,
,182,9/10/2019,9/13/2019
4326,211,5/28/2021,6/5/2021
4327,231,3/19/2020,3/22/2020
4328,265,3/14/2021,3/18/2021
4329,306,6/17/2021,6/28/2021
4330,119,1/29/2024,2/6/2024
4331,112,1/2/2024,1/8/2024
4332,142,8/21/2022,9/2/2022
4333,349,4/20/2022,4/25/2022
4334,393,6/14/2020,6/24/2020
4335,167,2/14/2019,2/26/2019
4336,442,6/4/2020,
4337,165,1/29/2023,2/2/2023
4338,402,11/20/2021,12/1/2021
4339,172,4/17/2019,
4340,140,4/30/2019,5/11/2019
4341,80,5/7/2020,5/14/2020
4342,381,9/15/2021,9/26/2021
,48,3/24/2020,3/30/2020
4344,308,2/13/2022,2/20/2022
4345,267,7/16/2020,7/21/2020
4346,135,11/9/2023,11/22/2023
4347,27,1/9/2023,1/15/2023
4348,70,12/20/2022,12/27/2022
,150,5/6/2020,5/15/2020
,4,1/26/2024,2/4/2024
4351,37,1/16/2019,1/25/2019
4352,283,2/23/2020,3/4/2020
4353,351,12/15/2019,12/20/2019
4354,259,1/24/2019,2/4/2019
4355,383,10/9/2019,10/22/2019
4356,,2/15/2021,2/26/2021
4357,151,,3/10/2019
4358,56,,8/23/2020
4359,422,9/5/2022,9/17/2022
4360,97,10/20/2021,10/30/2021
4361,202,6/4/2021,6/11/2021
4362,159,9/21/2022,10/4/2022
4363,44,,5/8/2023
4364,281,11/7/2022,11/14/2022
4365,33,4/25/2020,5/9/2020
,57,11/9/2019,11/15/2019
4367,70,6/22/2021,6/26/2021
,370,12/27/2022,1/6/2023
4369,117,,5/22/2020
4370,24,2/24/2022,3/10/2022
4371,268,1/2/2024,1/8/2024
4372,2,11/1/2019,11/4/2019
4373,17,11/14/2023,11/21/2023
4374,378,6/30/2020,
4375,92,8/3/2023,8/8/2023
4376,25,4/28/2019,5/6/2019
4377,412,,5/9/2020
4378,185,10/5/2021,10/15/2021
4379,373,2/23/2021,2/28/2021
4380,222,7/18/2022,7/31/2022
4381,204,,3/17/2022
4382,410,3/15/2022,3/28/2022
4383,408,4/30/2019,5/12/2019
4384,242,2/24/2022,3/10/2022
4385,334,,10/9/2021
4386,378,3/4/2019,3/14/2019
4387,278,5/25/2019,6/7/2019
4388,178,10/31/2021,11/10/2021
4389,249,2/15/2021,2/26/2021
4390,328,9/1/2020,9/11/2020
4391,78,,1/30/2020
4392,412,5/25/2019,5/29/2019
4393,261,1/22/2021,1/28/2021
4394,340,3/25/2020,4/6/2020
4395,110,4/7/2019,4/17/2019
4396,,6/16/2023,6/22/2023
4397,54,7/18/2021,7/21/2021
,365,7/28/2023,7/31/2023
4399,167,2/25/2020,
4400,26,9/21/2019,9/24/2019
4401,160,6/26/2023,7/3/2023
4402,173,2/4/2020,2/7/2020
4403,145,12/24/2019,12/31/2019
4404,434,12/29/2020,1/9/2021
4405,,5/5/2023,5/9/2023
4406,315,3/24/2021,4/3/2021
4407,13,11/10/2020,11/17/2020
4408,326,2/20/2023,
4409,262,2/25/2020,2/28/2020
4410,289,8/21/2021,8/25/2021
4411,354,5/11/2023,5/25/2023
4412,179,1/23/2020,1/30/2020
4413,176,,6/28/2021
4414,367,10/17/2020,10/23/2020
4415,225,3/1/2021,3/9/2021
4416,318,9/4/2020,9/11/2020
,179,6/30/2022,7/5/2022
4418,83,12/10/2021,12/24/2021
4419,,2/25/2020,3/6/2020
4420,251,9/16/2021,9/26/2021
4421,103,6/20/2021,7/3/2021
4422,226,1/27/2024,2/2/2024
4423,204,10/28/2020,11/6/2020
,268,7/8/2023,7/15/2023
4425,183,6/1/2019,6/11/2019
4426,87,1/15/2020,1/25/2020
4427,188,8/24/2021,8/31/2021
4428,21,7/15/2021,7/27/2021
4429,443,3/19/2022,
4430,262,3/29/2021,
4431,415,5/12/2023,5/26/2023
4432,151,6/9/2023,6/15/2023
4433,233,6/9/2020,6/20/2020
4434,38,12/16/2021,12/24/2021
4435,446,2/12/2022,2/19/2022
4436,73,6/10/2021,6/23/2021
4437,51,,3/12/2023
4438,258,12/13/2022,12/21/2022
4439,112,5/11/2023,5/24/2023
4440,261,10/17/2020,10/28/2020
4441,313,2/8/2021,
4442,152,9/21/2023,
4443,54,9/27/2021,10/10/2021
4444,103,12/26/2019,12/29/2019
4445,364,,9/28/2021
4446,401,3/3/2023,3/13/2023
4447,340,5/9/2021,5/21/2021
4448,409,12/24/2019,12/31/2019
4449,279,4/28/2021,5/11/2021
4450,311,5/30/2023,6/9/2023
4451,215,6/19/2020,6/23/2020
4452,242,10/2/2021,10/8/2021
4453,81,10/9/2023,10/18/2023
4454,347,5/9/2022,5/14/2022
4455,299,12/20/2022,1/3/2023
4456,434,4/11/2022,4/16/2022
4457,413,7/22/2021,7/25/2021
4458,209,7/14/2020,7/26/2020
4459,423,6/30/2022,7/5/2022
4460,373,6/19/2020,6/23/2020
4461,227,7/5/2019,7/19/2019
4462,282,7/21/2020,
4463,194,9/3/2022,9/12/2022
4464,133,12/20/2022,12/27/2022
4465,340,3/24/2020,3/30/2020
4466,2,7/16/2020,7/28/2020
4467,318,8/23/2023,8/26/2023
4468,101,2/21/2022,3/2/2022
4469,301,8/20/2023,8/29/2023
4470,158,8/12/2022,8/23/2022
,315,8/10/2020,8/13/2020
4472,95,9/1/2021,9/8/2021
4473,352,5/28/2021,6/5/2021
4474,433,2/15/2022,3/1/2022
4475,209,6/29/2021,7/10/2021
4476,300,3/16/2020,3/26/2020
4477,450,9/15/2021,9/26/2021
4478,195,10/17/2020,10/28/2020
4479,279,5/25/2020,6/8/2020
4480,83,,5/11/2022
4481,21,8/15/2020,8/22/2020
4482,260,5/21/2019,6/4/2019
4483,323,1/28/2021,2/5/2021
4484,70,7/28/2023,7/31/2023
4485,184,6/13/2019,6/26/2019
4486,209,12/14/2020,12/28/2020
4487,75,11/20/2021,12/1/2021
4488,20,12/6/2021,12/19/2021
4489,44,7/18/2021,7/21/2021
4490,359,7/19/2021,7/24/2021
4491,108,11/26/2021,
4492,84,8/26/2022,9/5/2022
4493,,9/10/2022,9/15/2022
4494,262,7/17/2021,7/27/2021
4495,24,12/29/2022,1/9/2023
4496,450,8/31/2019,9/9/2019
4497,383,2/20/2020,
4498,378,4/16/2020,4/20/2020
4499,440,12/21/2019,12/24/2019
4500,2,3/1/2019,3/12/2019
4501,55,4/27/2022,5/11/2022
4502,441,1/19/2022,1/24/2022
4503,430,,4/21/2022
4504,78,1/15/2024,1/26/2024
4505,416,4/20/2021,4/23/2021
4506,340,1/3/2024,1/11/2024
4507,319,2/15/2019,2/23/2019
4508,255,10/15/2021,10/24/2021
4509,21,2/11/2023,2/22/2023
4510,89,5/11/2023,5/24/2023
4511,15,1/12/2020,1/21/2020
4512,329,2/12/2022,2/19/2022
4513,448,5/6/2022,5/15/2022
4514,47,2/19/2019,2/23/2019
4515,285,2/20/2023,
4516,,4/30/2023,5/8/2023
4517,53,4/1/2023,4/13/2023
4518,33,5/9/2022,
4519,363,1/26/2024,2/4/2024
4520,200,1/20/2022,1/28/2022
4521,31,4/6/2021,4/19/2021
4522,383,12/16/2020,12/23/2020
4523,291,10/13/2022,10/26/2022
4524,432,12/24/2019,
4525,245,7/16/2020,7/28/2020
4526,125,11/4/2022,11/11/2022
4527,213,6/12/2020,
4528,24,2/13/2022,2/16/2022
4529,27,9/23/2020,9/29/2020
4530,382,2/4/2024,2/13/2024
4531,128,3/1/2019,3/7/2019
4532,168,5/29/2019,6/11/2019
4533,392,9/23/2020,10/4/2020
4534,245,11/5/2021,11/10/2021
4535,306,2/16/2021,3/1/2021
4536,424,6/26/2023,7/3/2023
4537,57,10/5/2020,10/14/2020
4538,146,6/22/2021,6/28/2021
4539,218,,5/1/2020
4540,202,,2/12/2019
4541,396,7/23/2021,8/5/2021
4542,144,3/21/2020,3/30/2020
4543,75,12/25/2021,1/2/2022
4544,95,6/16/2021,
4545,166,8/21/2022,9/2/2022
4546,24,,11/18/2020
4547,,1/18/2022,1/23/2022
4548,239,5/5/2020,5/19/2020
4549,77,7/29/2022,8/8/2022
4550,272,9/18/2019,9/25/2019
4551,350,11/13/2020,11/22/2020
,193,11/1/2020,11/15/2020
4553,42,8/8/2022,8/22/2022
4554,78,11/16/2023,11/26/2023
4555,312,11/20/2022,11/27/2022
4556,427,10/1/2023,10/5/2023
4557,24,1/18/2024,1/25/2024
4558,224,9/10/2022,9/20/2022
4559,68,7/20/2021,7/24/2021
4560,,11/23/2022,12/2/2022
4561,381,5/13/2023,5/19/2023
4562,336,8/3/2023,8/8/2023
4563,383,8/17/2020,8/28/2020
4564,18,6/30/2022,7/5/2022
4565,110,9/5/2021,9/13/2021
4566,193,,1/22/2019
4567,117,11/16/2019,11/22/2019
,28,8/16/2019,8/30/2019
4569,132,4/27/2022,5/11/2022
4570,271,3/14/2019,3/27/2019
4571,315,8/30/2019,9/13/2019
4572,220,12/3/2020,12/16/2020
4573,203,6/13/2020,6/27/2020
4574,50,5/26/2020,6/2/2020
4575,135,3/23/2022,
4576,334,4/25/2023,5/8/2023
4577,121,12/6/2020,12/13/2020
4578,157,8/18/2023,8/27/2023
4579,332,1/1/2023,1/6/2023
4580,72,7/20/2022,7/27/2022
4581,321,10/27/2022,11/9/2022
4582,428,11/26/2022,12/1/2022
4583,377,3/18/2023,3/28/2023
4584,380,10/22/2023,11/5/2023
4585,180,10/24/2020,10/30/2020
4586,6,12/18/2021,12/23/2021
4587,74,9/7/2022,
4588,409,7/31/2023,8/6/2023
4589,382,11/14/2023,11/21/2023
4590,115,4/17/2021,4/20/2021
4591,,12/6/2021,12/10/2021
,423,1/26/2020,1/31/2020
4593,14,12/1/2022,12/13/2022
4594,182,9/4/2020,9/9/2020
4595,150,4/23/2020,4/28/2020
4596,53,12/20/2022,1/3/2023
4597,68,8/6/2023,8/14/2023
4598,205,11/16/2019,11/22/2019
4599,103,10/2/2020,10/5/2020
4600,180,9/20/2020,
4601,175,1/25/2023,
4602,168,4/14/2019,4/24/2019
4603,,5/11/2023,5/25/2023
4604,254,5/7/2021,5/15/2021
4605,125,2/4/2020,2/7/2020
,262,4/9/2020,4/21/2020
4607,62,11/1/2022,
4608,272,3/3/2023,3/10/2023
4609,185,12/26/2020,1/7/2021
4610,,11/16/2023,11/21/2023
4611,21,3/14/2021,3/25/2021
4612,183,3/12/2019,3/17/2019
4613,288,12/2/2023,12/8/2023
4614,35,1/20/2019,1/26/2019
4615,34,4/23/2023,5/4/2023
4616,82,11/16/2023,11/26/2023
4617,37,6/26/2023,7/5/2023
4618,255,3/21/2020,3/30/2020
,53,4/13/2020,4/20/2020
4620,150,1/7/2021,
4621,158,7/11/2022,7/24/2022
4622,201,,11/9/2021
4623,211,10/1/2021,10/9/2021
4624,159,9/12/2020,9/24/2020
4625,110,6/29/2022,7/5/2022
4626,58,11/16/2019,11/22/2019
4627,352,1/29/2023,2/1/2023
4628,,12/16/2020,12/23/2020
4629,147,9/23/2021,10/7/2021
4630,121,11/15/2020,11/29/2020
4631,233,5/26/2019,
4632,38,6/13/2019,6/26/2019
4633,287,8/10/2019,8/22/2019
4634,244,4/3/2022,4/13/2022
4635,269,1/18/2022,1/23/2022
4636,343,8/20/2023,8/27/2023
4637,329,9/15/2022,9/29/2022
4638,60,,1/14/2024
,200,4/19/2023,4/28/2023
4640,436,10/30/2021,11/11/2021
4641,296,5/20/2023,5/29/2023
